,id,name,start_date,changed_company_id,parent,change_date
7079,19234,Twitch,,,,
7080,19235,Stonewheat & Sons,,,,
7081,19239,Kanawo,,,,
7082,19240,Vicente Rosell Roig,,,,
7083,19241,SCape Studios,,,,
7084,19242,Sisyphus Games,,,,
7085,19243,"Joymax Co., Ltd.",,,,
7086,19244,"KANAME Co., Ltd.",,,,
7087,19245,Super Goodwin,,,,
7088,19247,MAKER.GG,,,,
7089,19250,UmaikiGames,,,,
7090,19251,Primitive Studio,,,,
7091,19257,Rainbow Games,,,,
7092,19258,Loren Lemcke,,,,
7093,19260,Duality Games,,,,
7094,19261,Virtual Dawn,,,,
7095,19262,Reality Reflection,,,,
7096,19263,Metal Fox,,,,
7097,19273,BigGame,,,,
7098,19275,Odd Ocelot Games LLC,,,,
7099,19276,Kicksome Entertainment,,,,
7100,19277,No Pest Productions,,,,
7101,19278,Jens Kolhammar,,,,
7102,19279,Five Mind Creations UG (haftungsbeschraenkt),,,,
7103,19282,Krzysztof Konopka,,,,
7104,19284,lurkers.io,,,,
7105,19285,Hussain A,,,,
7106,19286,Gorpaki Game Studio,,,,
7107,19289,Galaxy Game Studio,,,,
7108,19290,Lost Astronaut Studios,,,,
7109,19292,Graphium Studio,,,,
7110,19293,Tom Janson,,,,
7111,19294,Phair Games,,,,
7112,19296,Infinite8,,,,
7113,19297,Kevan Davis,,,,
7114,19300,FrozenPixel (FPX),,,,
7115,19301,Carson Kompon,,,,
7116,19302,Heathen Engineering,,,,
7117,19304,HawkSandwich,,,,
7118,19311,H-GAME,,,,
7119,19313,Dorado Games,,,,
7120,19314,Rock Wall Games,,,,
7121,19315,Blackstar Interactive GmbH,,,,
7122,19317,"Metro3D, Inc.",,,,
7123,19319,Kai20,,,,
7124,19323,Bandai Namco Online,,,5024,
7125,19324,Baked Games,,,,
7126,19325,Metanaut,,,,
7127,19326,Ekkorr Games,,,,
7128,19327,Funny Bit Games,,,,
7129,19349,Digital Dragons,,,,
7130,19598,Nintendo of Korea,,,,
7131,19659,Fantasy Flight Games,,,,
7132,19700,Limited Run,,,,
7133,19724,Streamline Media Group,,,,
7134,19823,ConneD Games,,,,
7135,19824,Moon Shard Games,,,,
7136,19825,Boogie Knights,,,,
7137,19826,JuixGames,,,,
7138,19827,Project Chicago,,,,
7139,19828,岡本3海苔,,,,
7140,19829,Battle Games dev.,,,,
7141,19832,Nikola Bulj,,,,
7142,19833,Dead Inside Studio,,,,
7143,19834,Ploosh,,,,
7144,19836,Karolina Twardosz and Łukasz Mikołajczyk,,,,
7145,19837,TGA Company,,,,
7146,19840,Yeli Orog,,,,
7147,19841,COCOSOLA,,,,
7148,19842,Thorium Studios,,,,
7149,19847,Remort Studios,,,,
7150,19848,Peltast Design,,,,
7151,19849,Wander MMO,,,,
7152,19850,Black Mist Studios,,,,
7153,19852,Scott Ethington,,,,
7154,19853,Astraware,,,,
7155,19855,Morphcat Games,1525219200,,,
7156,19856,vikintor,,,,
7157,19859,"On Hand Software, Inc.",,,,
7158,19860,Sam Enright,,,,
7159,19861,Garden Shed Studios,,,,
7160,19862,AdamStrange,,,,
7161,19863,Chameleon Games,,,,
7162,19864,Juan Pedraza,,,,
7163,19865,StoryTale Studios,,,,
7164,19866,Maple Whispering Limited,,,,
7165,19868,Steel Sky Productions,,,,
7166,19869,D.N.A. Softwares,,,,
7167,19870,G-MODE Corporation,,,,
7168,19873,Applava,,,,
7169,19874,ZumatCliwon Studio,,,,
7170,19875,SweetChiel,,,,
7171,19877,bloodshot12,,,,
7172,19878,Wesoft Solutions,,,,
7173,19881,Forsaken Games,,,,
7174,19882,Fourfold Games,,,,
7175,19884,Playing with Color,,,,
7176,19885,Fallen Tree Games Ltd,,,,
7177,19888,Luan Prates de Souza,,,,
7178,19890,Finite Reflections Studios,,,,
7179,19891,Obi-Wanya,,,,
7180,19892,"Gamegate, Inc.",,,,
7181,19895,Juicy Cupcake Distributors PTY LTD,,,,
7182,19897,Grindstone,,,,
7183,19898,Starni Games,,,,
7184,19900,Toxic Studio,,,,
7185,19902,Magic Masks Team,,,,
7186,19903,Silver Spook Games,,,,
7187,19904,Blue Brain Games,,,,
7188,19905,whaleo,,,,
7189,19908,5am Games,,,,
7190,19909,Petoons Studio,,,,
7191,19911,Think University,,,,
7192,19912,SpriteBlood,,,,
7193,19913,Bart Bonte,1135987200,,8623,
7194,19914,Noor Games,,,,
7195,19915,Low Magic Studios,,,,
7196,19916,Black Tower Entertainment,,,,
7197,19917,dualryan,,,,
7198,19918,Studio FOW Interactive,1404864000,,,
7199,19919,Maris Ozols,,,,
7200,19922,Bravely,,,,
7201,19924,Thomas Gwaltney,,,,
7202,19927,Orbital Nine Games,,,,
7203,19929,Outstar,,,,
7204,19930,Memoriesin8bit,,,,
7205,19935,DreamsSoftGames,,,,
7206,19936,Ertal Games,,,,
7207,19939,Sandfishgames,,,,
7208,19940,Haunted Tie,,,,
7209,19942,"Florian Richter, Tobias Offermanns, Devendra Pohly",,,,
7210,19943,All Parts Connected,,,,
7211,19944,Andrea Demetrio,,,,
7212,19946,Brutal Muse,,,,
7213,19949,Skyhaven,,,,
7214,19954,crazy creations,,,,
7215,19961,Eyougame,,,,
7216,19962,A Small Game AB,,,,
7217,19965,"Interchannel, Ltd.",,,,
7218,19966,"Banpresto Co., Ltd.",,,,
7219,19968,James Leakos,,,,
7220,19971,Suncrash,1417392000,,8623,
7221,19972,Masquerade Media,,,,
7222,19977,Andrew Baxter,,,,
7223,19978,Moment Games,,,,
7224,19979,Mujo Games,,,,
7225,19980,Benjamin Louis Athuil,,,,
7226,19981,fastone games,,,,
7227,19983,Roshan Gamage,,,,
7228,19984,Invictus Studio,,,,
7229,19990,Born Frustrated Studio,,,,
7230,19991,bwalter,,,,
7231,19993,Wizards of the Code,,,8623,
7232,19994,Garage Games,,,,
7233,19996,Gumi,,,,
7234,19997,G5E,,,,
7235,20002,Donut Games,,,,
7236,20003,Stovetop Studios,,,,
7237,20010,Orchid Games,1104451200,,,
7238,20162,Social Point,,37498,,1575158400
7239,20169,Wesley FG,,,,
7240,20201,Adaptive Game,,,,
7241,20203,Space Horse,,,,
7242,20204,Team Spikkeee,,,,
7243,20207,QubicGames S.A.,,,,
7244,20209,Fibrum Limited,,,,
7245,20210,Mass Creation,,,,
7246,20212,Monomi Park,,,,
7247,20213,Tower Five,,,,
7248,20214,Dire Boar Games,,,,
7249,20216,HyperBeard,1419984000,,,
7250,20217,OWCH,,,,
7251,20224,LionWing Publishing,,,,
7252,20228,2K,,,,
7253,20229,SUGA Studio,,,,
7254,20230,Imba Games,,,,
7255,20231,Ankit Tanwar,,,,
7256,20233,EasyGames,,,,
7257,20235,Orihaus,,,,
7258,20236,Spotted Kiwi Interactive,,,,
7259,20237,Thomas Biskup,,,,
7260,20238,Paperash Studio,,,,
7261,20241,GameClub,,,,
7262,20244,Namazu Studios,,,,
7263,20248,地主一派,,,,
7264,20250,Sedoc LLC,,,,
7265,20251,Mardonpol Inc.,,,,
7266,20252,2tainment GmbH,,,,
7267,20256,Pelfast,,,,
7268,20257,Jan Orlowski,,,,
7269,20258,Papergames,,,,
7270,20259,castpixel,,,,
7271,20260,Green Giraffe Games,,,,
7272,20263,Eren Aydin,,,,
7273,20266,Zephyo,,,,
7274,20268,Tobias Springer,,,,
7275,20269,Wildwood Game Studios,,,,
7276,20271,Destination Software Inc.,,,,
7277,20274,Habby,,,,
7278,20276,DivMob,,,,
7279,20279,KHAN Games,,,,
7280,20280,SomeFarang,,,,
7281,20282,Laboratory Systems,,,,
7282,20286,Colin Lane,,,,
7283,20287,OOJJRS,,,,
7284,20291,Matisco,,,,
7285,20292,DeanForge,,,,
7286,20298,Lowpoly Interactive,,,,
7287,20299,Fox Byte Games,,,,
7288,20300,Golden Heart Games,,,,
7289,20301,Devil Kitty Games,,,,
7290,20302,Blue Pulsar Games,,,,
7291,20306,Spacelight Studio,,,,
7292,20309,Goodbye Kansas Game Invest,,36725,,
7293,20310,MFORMA Group Inc.,,,,
7294,20313,UIG Entertainment,,,,
7295,20316,Miro Straka,,,,
7296,20318,Ludare Games Group,,,,
7297,20320,Free Style Games,,,,
7298,20321,Cerdeira Guillaume,,,,
7299,20418,I-Novae Studios,,,,
7300,20419,G5 Entertainment AB,,,,
7301,20421,INTENIUM GmbH,,,,
7302,20422,Line Games,,,,
7303,20426,Tastypill,,,,
7304,20428,Kuno Hoshiko,,,,
7305,20432,Saucer Sofware,,,,
7306,20433,Uprising Games,,,,
7307,20435,Warpzone Studios,,,,
7308,20436,Daerisoft,,,,
7309,20440,Sunshore Studios,,,,
7310,20442,Draw Distance,1262217600,,,
7311,20444,ZLOONG,,,,
7312,20445,Quill Studios,,,,
7313,20448,NukGames,,,,
7314,20450,ChairGTables,,,,
7315,20458,SayGames,,,,
7316,20459,TocanaDev,,,,
7317,20460,Outfit7,,,,
7318,20462,Game for people,,,,
7319,20465,brujeriaatwerk,,,,
7320,20469,Area-ZERO,,,,
7321,20470,Leiting Games,1325289600,,,
7322,20471,Light Arc Studio,,,,
7323,20472,mobler development team,,,,
7324,20473,Bobby Zeal,,,,
7325,20477,TeamKill Media,,,,
7326,20478,Qcplay Limited,,,,
7327,20479,Jo99,,,,
7328,20483,BUN GUN,,,,
7329,20484,Daniel Bienvenu,,,,
7330,20486,TWIN STONE STUDIO,,,,
7331,20489,Bango.Games,,,,
7332,20501,Sky9 Games,,,,
7333,20507,Vivid Foundry Corp,,,,
7334,20508,Step 1 Games LLC,,,,
7335,20510,Bad Viking,,,,
7336,20515,Blue Mountains,,,,
7337,20518,KingsIsle Entertainment,1104537600,,,
7338,20521,Time2Play Gaming Studios,,,,
7339,20526,Giant Evil Robot,,,,
7340,20527,SkyGames Studio,,,,
7341,20529,Zemi Interactive,1025568000,,,
7342,20531,HideChara,,,,
7343,20533,GameResort LLC,,,,
7344,20535,undrev,,,,
7345,20537,Drodo Studio,,,,
7346,20538,Hidden Fields,,,,
7347,20539,Samu,,,,
7348,20541,The Pocket Company,,,,
7349,20542,Horse Games,,,,
7350,20544,Evan Rogers,,,,
7351,20545,AstralShift,,,,
7352,20546,Rocket Juice,,,,
7353,20548,Game Hollywood,,,,
7354,20549,Red Owl Games,,,,
7355,20550,Hamsters Gaming,,,,
7356,20551,Diskus,,,,
7357,20553,1С,,,,
7358,20555,darkxception,,,,
7359,20557,Social Cipher Games,,,,
7360,20558,BLUE LED,,,,
7361,20560,FelGC.GamesDevelopment,,,,
7362,20561,Avokiddo Ltd,,,,
7363,20563,SukeraSparo,,,,
7364,20569,Thomas Moon Kang,,,,
7365,20570,Abyte Entertainment,,,,
7366,20573,Dennou Club,,,,
7367,20575,BolHut,,,,
7368,20576,(Archive) Triority,,,,
7369,20577,zuobox,,,,
7370,20578,redbox game studios,,,,
7371,20580,Kelsam,,,,
7372,20581,Venturous,,,,
7373,20582,PowPit,,,,
7374,20583,Clock Drive Games,1546214400,,,
7375,20584,Dreaming Door Studios,,,,
7376,20587,ActionSquare,,,,
7377,20588,CoyoteCrowGames,,,,
7378,20605,Pione Soft,,,,
7379,20606,CrossNet,,,,
7380,20611,Kagura Games,,,,
7381,20613,The Laba,,,,
7382,20614,TookiPalooki,,,,
7383,20615,Angela He,,,,
7384,20617,Angry Kid,,,,
7385,20618,FunRefined,,,,
7386,20620,Raz Games,,,,
7387,20623,Tequilabyte Studio,,,,
7388,20624,New Puzzle Game Studio,,,,
7389,20625,Nutfarm,,,,
7390,20626,Liv Games,,,,
7391,20628,Business Corp. Incorporated,,,,
7392,20631,Traxmaster Software,,,,
7393,20632,Gramophone Games,1577750400,,,
7394,20635,Cronos Interactive,,,,
7395,20637,Tactical Adventures,,,,
7396,20639,PostBeta,,,,
7397,20640,Badland Publishing,,,,
7398,20645,Agelvik,,,,
7399,20646,Hannes Delbeke,,,,
7400,20650,Spritewrench,,,,
7401,20651,David OReilly,,,,
7402,20656,Modus Interactive Games,,,,
7403,20659,Jake Olefsky,,,,
7404,20661,Crunchyroll Games,,,,
7405,20667,Studio Hazy,,,,
7406,20678,Genera Games,,,,
7407,20679,FrozenShard Games,,,,
7408,20680,Gronzragüer Games,,,,
7409,20681,Hydra Interactive,,,,
7410,20685,Pixel Cream,,,,
7411,20694,Wave Interactive,,,,
7412,20697,Sen Games,,,,
7413,20701,dsquare,,,,
7414,20703,Flying Turtle Software,,,,
7415,20708,Fortafy Games,,,,
7416,20711,Tarboosh Games,1451520000,,,
7417,20715,Running Pillow,,,,
7418,20719,Perun Creative,,,,
7419,20723,Elf Games,,,,
7420,20726,Bad Seed,1419984000,,,
7421,20737,Microïds Indie,,,,
7422,20743,Warlock Arts,,,,
7423,20748,Raba Games,,,,
7424,20750,Kool2Play,,,,
7425,20751,Baby Bison Games,,,,
7426,20755,Pixonic,1262217600,,,
7427,20756,Zadzen Games Ltd.,1356912000,,,
7428,20761,KJAM Games,,,,
7429,20762,Marmalade Game Studio,,,,
7430,20763,the binary family GmbH,,,,
7431,20766,Linker,,,,
7432,20767,Game Design and Art Collaboration,,,,
7433,20769,VLG Publishing,,,,
7434,20770,Vanille Games,,,,
7435,20771,miniBeast Game Studios,,,,
7436,20776,Nonsense Arts,,,,
7437,20783,CatfishBlues Games,,,,
7438,20785,IzHard,,,,
7439,20786,Game Grumps,,,,
7440,20787,HexGameStudio,,,,
7441,20788,UAB Detis,,,,
7442,20789,Super Icon Ltd,,,,
7443,20791,From Nothing Game Studios,,,,
7444,20792,Normunds Petrovs,,,,
7445,20793,Area 35,,,,
7446,20794,Dreadlocks Mobile,,,,
7447,20795,Silicon Jelly,,,,
7448,20796,Kevin Adams,,,,
7449,20798,SMU Guildhall,,,,
7450,20800,Hypnotic Owl,,,,
7451,20801,珠海源构信息科技有限公司,,,,
7452,20803,Hunchback Studio,,,,
7453,20805,Armatur Games,,,,
7454,20806,Jacob Honda,,,,
7455,20807,krejtcha corp,,,,
7456,20808,Mike Hempfling,,,,
7457,20809,Baris,,,,
7458,20810,Art Games Studio,1577750400,,,
7459,20811,Light Road Games,,,,
7460,20812,Moloch Media,,,,
7461,20814,ABGames89,,,,
7462,20815,Falco Software,,,,
7463,20817,Kanagawa Denshi Gijutsu Kenkyuujo,,,,
7464,20818,WhiteLakeStudio,,,,
7465,20819,JFI GAMES,,,,
7466,20821,Wolfdog Interactive,,,,
7467,20822,Dante Knoxx,,,,
7468,20825,chemariz,,,,
7469,20826,Pixel by Pixel Studios,1514678400,,,
7470,20827,Joyfulstar,,,,
7471,20828,Adam Gryu,,,,
7472,20831,Pathfinder Games,,,,
7473,20834,"Dalian Wei Lan Technology Co., Ltd.",,,,
7474,20835,大连未蓝科技有限公司,,,,
7475,20836,Pixel Engineers,,,,
7476,20837,Strange Graphs Technologies L.L.C.,,,,
7477,20839,"Beijing Litchi Culture Media Co., Ltd.",,,,
7478,20840,Transcenders Media,,,,
7479,20841,Webble Games,,,,
7480,20843,Mutiny Software,,,,
7481,20844,Fluffy Lotus,,,,
7482,20845,Zhiming Chen,,,,
7483,20846,BoxedMeatRevolution,,,,
7484,20847,nothke,,,,
7485,20848,Ferran,,,,
7486,20849,StrawberryOctii,,,,
7487,20850,Cody Penn,,,,
7488,20851,Nupixo Games,,,,
7489,20852,That Indie Studio,,,,
7490,20853,Gabboow,,,,
7491,20854,Putte P,,,,
7492,20856,surviv.io,,,,
7493,20858,Mariano Bucci,,,,
7494,20860,10th Reality,,,,
7495,20861,Nick Carbonara,,,,
7496,20862,BelloB,,,,
7497,20863,FunScreen,,,,
7498,20864,ForrestMcCarthy,,,,
7499,20865,okira-GO,,,,
7500,20866,中三之家,,,,
7501,20867,maJAJa,,,,
7502,20868,TOKYOTOON,,,,
7503,20870,Tiny Trinket Games,,,,
7504,20871,Phangd,,,,
7505,20872,ShuddaHaddaLottaFun,,,,
7506,20876,DMM GAMES LLC.,,,,
7507,20877,"HOBIBOX Co., Ltd.",,,,
7508,20878,CRYSTALiA,,,,
7509,20879,MinoriTeam,,,,
7510,20880,ArgonGames,,,,
7511,20881,Luriel,,,,
7512,20882,lostxdungeon,,,,
7513,20883,BigBoyGus,,,,
7514,20884,King Key Games,,,,
7515,20887,Milan Babuskov,,,,
7516,20888,Bourbontank,,,,
7517,20889,AxiPLAY,,,,
7518,20890,Kawaiisun Games,,,,
7519,20893,Team-Jungle,,,,
7520,20894,HappyHand,,,,
7521,20896,The Yogscast,,,,
7522,20897,Raptor Claw Games,,,,
7523,20898,Firehawk Studios,,,,
7524,20899,Acke Hallgren,,,,
7525,20901,Find-Life,,,,
7526,20902,Rotten Horse Games,,,,
7527,20904,Sos Sosowski,,,,
7528,20906,灵异调查管理局,,,,
7529,20907,Antonio Passamani,,,,
7530,20908,Konrad Żaba,,,,
7531,20909,Universal Studios Interactive Entertainment,,,,
7532,20916,Parakite LTD,,,,
7533,20917,Stevemata,,,,
7534,20918,Lucid Publishing,,,,
7535,20920,Shinyuden,,,,
7536,20921,Belgerum,,,,
7537,20922,Borealys Games,,,,
7538,20923,majik,,,,
7539,20924,ZuluOneZero Game Design,,,,
7540,20925,Adrenasoft Studios,,,,
7541,20926,Toucan Studio,,,,
7542,20928,7A Games,,,,
7543,20929,Amanotes,,,,
7544,20930,Ivan Panasenko,,,,
7545,20934,Five Aces Publishing Ltd.,,,,
7546,20935,▲ Pyramid Games,1341187200,,,
7547,20936,InfernoPlus,,,,
7548,20949,Ghost Story Games,,,33682,
7549,21009,CashcowGames,1451520000,,,
7550,21013,Tapps Games,,,,
7551,21014,Masthead Studios,,,,
7552,21020,Moonster Studio,,,,
7553,21021,HolyDay Studios,,,,
7554,21022,Happy Bat,,,,
7555,21023,Freaky Creations,,,,
7556,21029,Benua Softworks,,,,
7557,21032,Lexip Games,,,,
7558,21037,quirkat,,,,
7559,21038,Inkline Ltd.,,,,
7560,21044,Dreamlords Digital LLC,,,,
7561,21046,Clockwork Acorn,,,,
7562,21049,^|Ask,,,,
7563,21050,Batovi Games Studio,,,,
7564,21054,大きくて強い,,,,
7565,21055,saantoandre,,,,
7566,21056,blueflower,,,,
7567,21057,Paloma Dawkins,,,,
7568,21059,lum,,,,
7569,21064,Stardia,,,,
7570,21066,Lemnisca,,,,
7571,21067,CATALYST,,,,
7572,21068,Terminist Arcade,,,,
7573,21069,Frogshark,,,,
7574,21072,Tiny Touch Tales,,,,
7575,21073,Korigame,,,,
7576,21076,Superverse Industries,,,,
7577,21078,Ennui Studio,,,,
7578,21080,FockaGames,,,,
7579,21082,Karaokulta Games,,,,
7580,21083,Ironcode Gaming,,,,
7581,21084,Holy Cow Production,,,,
7582,21089,SUPER.COM,,,,
7583,21090,Critical Bit,,,,
7584,21092,Wispfire,,,,
7585,21100,Rotten Mage,,,,
7586,21102,Paper House,,,,
7587,21103,ODD Games,,,,
7588,21109,Nimble Neuron,,,,
7589,21111,GameUS Inc,,,,
7590,21114,Pillow Pig Games,,,,
7591,21123,ROSEVERTE,,,,
7592,21124,Joseph White,,,,
7593,21125,Volcanic Games,,,,
7594,21126,Brave Rock Games,,,,
7595,21129,The Quadsphere,,,,
7596,21130,hajo,,,,
7597,21133,SFL Games,,,,
7598,21134,Rage Quit Games,,,,
7599,21135,Vovoid Media Technologies AB,,,,
7600,21140,BitCutter Studios Inc.,,,,
7601,21143,Catsmeat Studios,,,,
7602,21146,Red Nexus Games Inc.,,,,
7603,21149,OUTBOUNDS,,,,
7604,21150,Totema Studio,,,,
7605,21151,Triple Boris,,,,
7606,21154,Norsfell,1388448000,,,
7607,21157,Lithic Entertainment Inc.,,,,
7608,21158,Lightning Rod Games,,,,
7609,21159,Laundry Bear Games,,,,
7610,21161,Coinflip Studios,,,,
7611,21162,Wide Right Interactive,,,,
7612,21163,Fürst,,,,
7613,21164,Pipliz,,,,
7614,21167,SeaDads,,,,
7615,21168,VV-LABO,,,,
7616,21169,Sngular,,,,
7617,21174,Avanquest Software,,,,
7618,21175,Alchemendium,,,,
7619,21176,2020 Venture,,,,
7620,21177,Kadokawa,,,,
7621,21178,Big John Games,,,,
7622,21180,"Angry Hangar Games, LLC",,,,
7623,21183,xRANDBOx,,,,
7624,21187,Andrii Vintsevych,1298851200,,,
7625,21190,"Horizons's End, Inc.",,,,
7626,21194,Taw,,,,
7627,21195,Madbox Entertainment,,,,
7628,21196,VladCastillo,,,,
7629,21197,Fixer Games,,,,
7630,21198,Demik Technology,,,,
7631,21199,Shevchenko Technology,,,,
7632,21201,Bearded Giant Games,,,,
7633,21202,Mixed Realms Pte Ltd,,,,
7634,21213,Chashu Entertainment,,,,
7635,21214,Cascade Game Foundry SPC,,,,
7636,21215,"Clockwork Giant Games, LLC",,,,
7637,21219,Raster_Entertainment,,,,
7638,21220,Cosmic Forces,,,,
7639,21221,Cleaversoft,,,,
7640,21223,Flying Mollusk,,,,
7641,21224,Ghost Crab Games,,,,
7642,21226,Crystal Interactive,,,,
7643,21230,Evgenii Gubanov,,,,
7644,21233,Anatoliy Loginovskikh,,,,
7645,21234,Bone Artz,,,,
7646,21235,Balancing Monkey Games,,,,
7647,21236,Colossal Studios,,,,
7648,21237,GamersGate,,,,
7649,21239,HELM Systems,,,,
7650,21240,Hapa Games,,,,
7651,21241,GUTS Department,,,,
7652,21243,Gossamer Games,,,,
7653,21244,Gorilla Tactics,,,,
7654,21245,Goon Studios,,,,
7655,21247,Giant Space Monster,,,,
7656,21249,HOF Studios,,,,
7657,21252,"Lasso Games, LLC",,,,
7658,21253,Disco Pixel,,,,
7659,21254,Moonlight Kids,,,,
7660,21255,Matrioshka Games,,,,
7661,21262,Narvalous Inc,,,,
7662,21264,Pillow Castle Games,,,,
7663,21268,Reflect Studios,,,,
7664,21273,team ok LLC,,,,
7665,21277,Guys From Andromeda LLC,,,,
7666,21280,DOG HOGGLER,,,,
7667,21282,Different Tales,,,,
7668,21284,Glacier Lab,,,,
7669,21285,FrankieSmileShow,,,,
7670,21286,MTV Networks,,,,
7671,21287,Dobermann Studios,1135987200,,,
7672,21288,Crimson Pine Games,,,,
7673,21289,Tilt Games Asia,,,,
7674,21290,Gamepoch,,,,
7675,21291,Digital Bros,,,,
7676,21293,ClorithStudio,,,,
7677,21298,Studio Trophis,,,,
7678,21300,Nyrator,,,,
7679,21302,Rocket Tech,,,,
7680,21303,Earthborn Interactive,,,,
7681,21304,Alienation Studio,,,,
7682,21305,Omniscopic,,,,
7683,21306,Giovanni Altrui,,,,
7684,21307,ABC d'la Mob,,,,
7685,21308,Owner Games,,,,
7686,21309,Roman Pak,,,,
7687,21310,Dragobyte UG,,,,
7688,21311,Quacksalver Frame,,,,
7689,21312,Red Art Games,,,,
7690,21313,Dear Villagers,,,1460,
7691,21314,Other Ocean Group,1167523200,,,
7692,21315,tencent,,,,
7693,21317,Jupiter Lighthouse Games,,,,
7694,21318,Nelson Vargas Castro,,,,
7695,21320,PhatRobit,,,,
7696,21321,Pixel Plant LLC,,,,
7697,21322,Crazy Magnet Studios,,,,
7698,21323,Stryde Games,,,,
7699,21324,NinePlus Studio,,,,
7700,21325,#workshop,,,,
7701,21326,BadWolf Games,,,,
7702,21328,Moka,,,,
7703,21329,Manning Media,,,,
7704,21330,Stonebirds,,,,
7705,21332,BekkerDev Studio,,,,
7706,21336,Narrative Nine Ltd,,,,
7707,21338,Copychaser Games,,,,
7708,21339,Fletcher St-Germain,,,,
7709,21340,Xian'Yu,,,,
7710,21341,Bmc Studio,,,,
7711,21342,GWE games,,,,
7712,21344,StavroGames,,,,
7713,21346,Starblinky,,,,
7714,21348,BMM,,,,
7715,21349,GreanGame,,,,
7716,21350,White Hammer,,,,
7717,21351,Standard EVO Studios,,,,
7718,21352,Ciccolella Lorenzo,,,,
7719,21353,NiftyToolsUK,,,,
7720,21354,Clecota Games,,,,
7721,21355,LUCKY STAR STUDIO,,,,
7722,21356,Dovora Interactive,,,,
7723,21360,Droid Riot,,,,
7724,21361,Spikkeee,,,,
7725,21362,Bad spider,,,,
7726,21363,Mismatch Studio,,,,
7727,21364,Salmi Games,,,,
7728,21365,TDriverGo,,,,
7729,21366,Heero,,,,
7730,21367,PDS Games,,,,
7731,21368,xisgame,,,,
7732,21369,LiuBei,,,,
7733,21370,Filthy Peasant Games,,,,
7734,21371,"Cornbilt, LLC",,,,
7735,21372,JooGray videogames,,,,
7736,21373,Lucid Pixel,,,,
7737,21374,DimnHouse,,,,
7738,21375,LeonWaan Games,,,,
7739,21378,Punk Notion,,,,
7740,21380,Thirteendays,,,,
7741,21381,Numskull Games,,,,
7742,21382,Citadel Studios,,,,
7743,21383,Live Motion Games,,,,
7744,21384,Big AB Games,,,,
7745,21386,No Gravity Games,1199318400,,,
7746,21389,Paper Salamander Games,,,,
7747,21390,Klick Ink L.P.,,,,
7748,21391,Stonepunk Studios,,,,
7749,21393,Majic Jungle Software,,,,
7750,21394,Praxis Games,,,,
7751,21395,"Hut 90, Inc.",,,,
7752,21396,One Man Army Games,,,,
7753,21402,Crazy Games,,,,
7754,21407,VectorGame,,,,
7755,21408,"Lionsfilm Limited Co., Ltd.",,,,
7756,21409,Happy Snake Games,,,,
7757,21410,Burning Daylight Team,,,,
7758,21411,Gavra Games,,,,
7759,21413,Circus,,,,
7760,21414,CounterCurrent Games,,,,
7761,21415,TeamGT,,,,
7762,21416,Mxthe,,,,
7763,21417,Samson Auroux,,,,
7764,21419,Digital Tales,,,,
7765,21420,Considerable Content,,,,
7766,21422,Atomic Horse,,,,
7767,21423,Bull & Ram,,,,
7768,21424,MY.GAMES,,,,
7769,21425,VRChat Inc.,,,,
7770,21426,MYAOSOFT,,,,
7771,21427,Last Tales,,,,
7772,21428,Crystal Game Works,,,,
7773,21429,GameTrek,,,,
7774,21430,Bad Yolk Games,,,,
7775,21431,Tree Interactive,1325289600,,,
7776,21432,Russian Fishing,,,,
7777,21434,lightUP,,,,
7778,21435,Elecorn,,,,
7779,21439,Tinogames,,,,
7780,21443,VZ Games,,,,
7781,21446,Legal Radiation,,,,
7782,21447,Studio Cypher,,,,
7783,21448,Jonathan Lessard,,,,
7784,21450,Dream Engine Games,,,,
7785,21452,MaxKriegerVG,,,,
7786,21453,KJXX GAME,,,,
7787,21455,New Bridge Games,1388448000,,,
7788,21456,Elman España Studios,,,,
7789,21458,Super Retro Duck,,,,
7790,21459,bose-agr,,,,
7791,21460,Philip Dyer,,,,
7792,21461,Tim Ruswick,,,,
7793,21464,Giant Interactive Group Inc.,,,,
7794,21465,Benjamin Soulé,,,,
7795,21467,Antipattern Labs AB,,,,
7796,21469,Rubika Supinfogame,,,,
7797,21470,GameArk,,,,
7798,21473,AAGH Games,,,,
7799,21474,Owl Sanctuary Studios,,,,
7800,21475,Flux,,,,
7801,21477,Planet Entertainment,,,,
7802,21478,Shelly Alon,,,8623,
7803,21479,Azarashi Software,,,,
7804,21481,Critique Gaming,1470096000,,,
7805,21484,Paradise Project,,,,
7806,21485,Skyline Games,,,,
7807,21486,Kaskuja Studio,,,,
7808,21489,Redact Games,,,,
7809,21490,InvertMouse,,,,
7810,21491,Picogram,,,,
7811,21494,gentome,,,,
7812,21496,Zotdinex,,,,
7813,21497,Giraffe Games Limited,,,,
